u_11,u_20,u_02,u_21,u_12,u_30,u_03,eta_11,eta_20,eta_02,eta_21,eta_12,eta_30,eta_03,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,caracter
4712.730496454,24569.914893617,30022.813238771,-31250.755947890,54652.136897875,-95920.196167196,182888.099782595,0.026338550,0.137316561,0.167791768,-0.008491993,0.014851018,-0.026065085,0.049697498,0.305108329,0.003703615,0.010637973,0.001823649,0.000000157,-0.000000771,-0.000008031,7
29228.554785021,76213.239944522,81804.149791956,-64453.195869509,-49036.187045656,-240019.734945882,-68052.924871260,0.056225951,0.146608751,0.157363790,-0.004617494,-0.003513003,-0.017195262,-0.004875382,0.303972541,0.012761101,0.000124894,0.000518947,0.000000124,0.000040569,-0.000000046,7
9457.446927374,19999.005586592,37187.254189944,-27625.356761649,-65207.758809026,-68011.678412034,37219.747791892,0.073791758,0.156042302,0.290153664,-0.011392009,-0.026890056,-0.028046323,0.015348497,0.446195966,0.039766752,0.005221948,0.003033660,-0.000010360,-0.000466806,0.000006201,7
-2683.687022901,12053.236641221,26435.715012723,920.669560826,-41967.402229862,1916.692500437,61130.514668273,-0.017375878,0.078040237,0.171161451,0.000300692,-0.013706631,0.000625995,0.019965338,0.249201689,0.009879245,0.002106127,0.000581815,0.000000540,0.000040738,-0.000000351,7
-3709.116477273,8064.019886364,24446.110795455,-915.342410253,-45241.524486700,8708.786980243,52757.017610408,-0.029935405,0.065082805,0.197298802,-0.000393756,-0.019461691,0.003746287,0.022694655,0.262381607,0.021065584,0.004430365,0.000744304,0.000001086,0.000075067,-0.000000805,7
-2299.149732620,11669.703208556,29056.320855615,12284.215333581,-38902.343018102,10611.434270354,39911.330149562,-0.016437057,0.083428917,0.207729138,0.004541177,-0.014381254,0.003922790,0.014754252,0.291158055,0.016531252,0.002216539,0.000481693,0.000000497,0.000045951,0.000000028,7
-2677.087323944,8376.439436620,33136.664788732,-29065.488545923,-32988.051942075,2357.765713152,217611.698837532,-0.021242510,0.066466490,0.262937233,-0.012240714,-0.013892672,0.000992955,0.091645545,0.329403723,0.040405730,0.018299075,0.006471530,0.000069500,0.001293115,-0.000011374,7
-871.394495413,13663.321100917,51781.027522936,54835.401902197,-64362.146452319,3111.814325394,16701.451224645,-0.008149281,0.127779378,0.484256166,0.028359048,-0.033285964,0.001609327,0.008637436,0.612035543,0.127341343,0.016138626,0.002372149,0.000014615,0.000168433,0.000001351,7
1066.984615385,29390.246153846,59164.382905983,20309.072399735,-37925.153136094,-26983.202840236,2127.754787057,0.003117787,0.085879892,0.172881534,0.002453581,-0.004581816,-0.003259897,0.000257058,0.258761426,0.007608168,0.000160409,0.000068840,0.000000000,-0.000004976,-0.000000007,7
-7253.818666667,11555.429333333,31131.157333333,10868.616803556,-38562.704753777,-8929.888881778,-18726.878065777,-0.051582711,0.082171942,0.221377119,0.003991132,-0.014160850,-0.003279200,-0.006876813,0.303549061,0.030021185,0.001892233,0.000312482,-0.000000240,-0.000051565,0.000000011,7
785.758314856,17343.600886918,36358.359201774,14542.963569500,-34151.438542583,11161.256424501,97527.498419378,0.003863100,0.085268022,0.178752116,0.003366755,-0.007906197,0.002583876,0.022578014,0.264020138,0.008798970,0.000847514,0.000701458,0.000000469,0.000058145,0.000000269,7
9772.216216216,68625.456279809,48151.621621622,7442.727022730,46729.261891462,-349881.541331660,164790.306793279,0.024699706,0.173453854,0.121705338,0.000750076,0.004709365,-0.035260983,0.016607530,0.295159192,0.005118211,0.002645413,0.001234688,-0.000000578,-0.000019682,0.000002155,7
-3300.185273159,16190.821852732,34000.527315914,-3526.258664756,61828.027995780,-1012.176178198,-45962.258010281,-0.018619762,0.091349190,0.191832179,-0.000969636,0.017001223,-0.000278324,-0.012638517,0.283181370,0.011483613,0.002724508,0.000464837,0.000000150,0.000007456,-0.000000501,7
-626.802597403,22342.197402597,69092.197402597,-11089.885653568,-73743.314224996,-65907.623315905,-107203.909030191,-0.004228724,0.150731640,0.466130527,-0.003813074,-0.025355421,-0.022661248,-0.036860294,0.616862168,0.099547986,0.003498327,0.003959923,0.000001373,-0.000238447,0.000014675,7
-3320.421965318,55075.067919075,58592.323699422,53544.399729358,-33836.682047512,-74473.715697985,54435.961174781,-0.006933956,0.115011920,0.122356919,0.004250586,-0.002686102,-0.005912046,0.004321362,0.237368839,0.000246268,0.000075678,0.000147406,0.000000013,0.000002041,0.000000008,7
130.764705882,864.705882353,4355.983193277,2554.197231834,3320.354424123,1452.996539792,5636.944283596,0.009234143,0.061062487,0.307604208,0.016534346,0.021493990,0.009405831,0.036490208,0.368666696,0.061123898,0.003205327,0.003766402,0.000012767,0.000518298,-0.000002877,7
-16270.729729730,18604.824324324,34463.091891892,62570.762892622,80.415924032,-58090.961285610,-162602.851775018,-0.118851203,0.135900835,0.251739166,0.023761133,0.000030538,-0.022059936,-0.061748135,0.387640002,0.069920953,0.018188080,0.001928307,-0.000001941,-0.000286893,0.000011254,7
17594.267029973,19174.588555858,44078.435967302,-10152.744188464,47703.725887044,-5136.582586551,173882.813770983,0.130628834,0.142361949,0.327260845,-0.003934760,0.018487881,-0.001990715,0.067389386,0.469622794,0.102443171,0.009572640,0.004298646,0.000027322,0.001241152,0.000003723,7
11279.321353066,31631.805496829,33723.556025370,-108469.416012228,37654.564794907,-141010.543908031,157905.514144345,0.050415106,0.141384467,0.150733951,-0.022292278,0.007738642,-0.028980024,0.032452222,0.292118418,0.010254145,0.012590679,0.000554421,-0.000001105,-0.000046774,0.000000962,7
1916.716894977,16880.812785388,38216.340182648,25478.976334938,-26158.953483038,-4599.328287567,-1849.126561166,0.009991018,0.087992394,0.199205293,0.006345951,-0.006515310,-0.001145537,-0.000460555,0.287197686,0.012767591,0.000718762,0.000093326,0.000000023,-0.000004477,-0.000000009,7
-10830.732997481,24525.068010076,26985.566750630,17542.709166355,49905.510415014,-91003.833359770,-63789.060053677,-0.068719001,0.155607028,0.171218438,0.005586250,0.015891769,-0.028979002,-0.020312807,0.326825465,0.019132920,0.007250183,0.000388147,-0.000000643,-0.000052265,-0.000000103,7
14981.302180685,51241.746105919,45987.750778816,28775.655185800,-75331.061732708,-18925.519996895,-39813.071224078,0.036347915,0.124323682,0.111576340,0.002755419,-0.007213342,-0.001812217,-0.003812309,0.235900023,0.005447179,0.000539034,0.000082578,-0.000000017,0.000002411,-0.000000003,7
2155.084468665,10513.177111717,23593.378746594,-17202.971526999,-37328.910126291,20835.509908010,27336.227100952,0.016000449,0.078055202,0.175169307,-0.006667121,-0.014467056,0.008074934,0.010594328,0.253224509,0.010455207,0.003585885,0.000056282,-0.000000011,-0.000004077,-0.000000023,7
-512.000000000,18304.000000000,31306.313978495,13745.823655914,-2232.339784946,-2988.000000000,18672.564338074,-0.002367904,0.084652561,0.144785820,0.002948074,-0.000478771,-0.000640838,0.004004715,0.229438381,0.003638437,0.000024054,0.000049595,-0.000000001,0.000002905,0.000000001,7
2035.270341207,10565.863517060,33271.406824147,3733.685301148,-34763.123373358,9537.034396291,42441.406548590,0.014020779,0.072787205,0.229203483,0.001317726,-0.012268920,0.003365898,0.014978811,0.301990689,0.025252381,0.001735407,0.000344841,0.000000262,0.000021005,-0.000000052,7
-14898.787330317,26182.696832579,39483.649321267,44074.713662702,-57834.981347638,-78013.762126083,59313.296431278,-0.076261682,0.134020069,0.202102994,0.010730843,-0.014081046,-0.018993961,0.014440971,0.336123063,0.027898661,0.000855642,0.001727576,0.000001804,0.000222628,-0.000001076,7
2325.315789474,26963.463659148,24160.842105263,-68686.128611001,52632.336235325,-149065.016915722,26804.958448753,0.014606163,0.169367426,0.151763130,-0.021599157,0.016550854,-0.046875239,0.008429133,0.321130557,0.001163271,0.014679752,0.001093018,0.000003662,0.000036468,-0.000002400,7
-1857.931937173,22503.151832461,21212.599476440,-9077.742276801,59608.930840712,-113776.886214742,-11210.292782544,-0.012732189,0.154211451,0.145367448,-0.003182874,0.020900319,-0.039892903,-0.003930597,0.299578899,0.000726651,0.010557063,0.000411320,0.000000448,-0.000004138,-0.000000731,7
-4093.930434783,8105.373913043,30298.214492754,-16047.070094518,-37892.992211720,-1264.195236295,32622.293820626,-0.034395551,0.068098080,0.254553367,-0.007258519,-0.017140014,-0.000571829,0.014755936,0.322651446,0.039497790,0.003920091,0.000369921,-0.000000373,-0.000029742,-0.000000243,7
-5677.398891967,10766.094182825,31091.218836565,-18397.293582769,-35698.351017871,16263.145187652,115765.941283446,-0.043564728,0.082612121,0.238574127,-0.007429951,-0.014417174,0.006568051,0.046753357,0.321186248,0.031915690,0.007248955,0.001607939,0.000005486,0.000285346,0.000000187,7
-4099.122055675,26328.167023555,38481.743040685,26716.670295155,33743.101669502,103491.431452297,132422.308259472,-0.018795639,0.120722123,0.176449720,0.005668787,0.007159667,0.021958981,0.028097582,0.297171843,0.004518669,0.000123246,0.001988063,-0.000000562,-0.000057634,0.000000808,7
-3339.761194030,14817.363184080,16890.410447761,-7094.015816440,-6286.046929531,11191.262741021,9820.211628426,-0.020666328,0.091689334,0.104517280,-0.002189410,-0.001940048,0.003453933,0.003030789,0.196206614,0.001872945,0.000178150,0.000003000,-0.000000000,-0.000000126,-0.000000000,7
-2534.049095607,13801.974160207,30068.206718346,2688.479972492,-38276.626811957,-9789.923909488,-2728.155025405,-0.016919717,0.092155080,0.200763888,0.000912493,-0.012991409,-0.003322782,-0.000925959,0.292918968,0.012940980,0.001284446,0.000266153,-0.000000155,-0.000028921,-0.000000016,7
-3584.673590504,8770.617210682,30311.845697329,-13879.827901980,-3866.180357316,9525.190271993,60678.034868670,-0.031563839,0.077227212,0.266902462,-0.006657472,-0.001854417,0.004568766,0.029104273,0.344129674,0.039961804,0.002511179,0.000511227,0.000000489,0.000086480,0.000000310,7
-6479.598901099,10769.436813187,31658.758241758,-11764.437718875,-24175.927122328,14816.413340780,62165.054824296,-0.048904110,0.081281222,0.238941238,-0.004653907,-0.009563782,0.005861242,0.024591944,0.320222460,0.034423128,0.002680266,0.000411234,0.000000425,0.000074953,0.000000077,7
-4493.981707317,7023.070121951,32841.743902439,-16002.194712968,-10332.420359905,5479.761730369,135571.958209399,-0.041771841,0.065279875,0.305266061,-0.008212870,-0.005302949,0.002812400,0.069580134,0.370545936,0.064572916,0.009227657,0.003772144,0.000022193,0.000927823,0.000001656,7
-5317.684654300,44750.482293423,52912.860033727,-102900.809309852,-30812.237102906,33048.113090041,185355.920272771,-0.015122138,0.127258949,0.150470668,-0.012016613,-0.003598210,0.003859312,0.021645605,0.277729618,0.001453500,0.003543502,0.000092786,0.000000050,0.000001998,0.000000017,7
-1101.262180974,12926.515081206,33147.327146172,-5731.582581920,27043.712113953,13563.450272124,-80990.589714739,-0.005928382,0.069586808,0.178440723,-0.001486214,0.007012504,0.003517038,-0.021001068,0.248027531,0.011989758,0.000580619,0.000616549,0.000000324,0.000048591,-0.000000177,7
-1793.072992701,6416.642335766,15884.281021898,-2226.825989664,22304.025680644,6218.763599552,-3940.849965370,-0.023883438,0.085468623,0.211576017,-0.001791884,0.017947619,0.005004119,-0.003171126,0.297044640,0.018184749,0.002390082,0.000551414,-0.000000491,-0.000052443,-0.000000400,7
-2873.007751938,18375.198966408,33043.441860465,-17075.691524948,-8850.895739438,-50091.836561638,42789.491256536,-0.019182927,0.122690269,0.220629382,-0.005795633,-0.003004068,-0.017001590,0.014523113,0.343319651,0.011064008,0.001082079,0.000476395,-0.000000286,-0.000018341,0.000000188,7
-2474.446494465,8130.110701107,20040.767527675,-19374.728298907,5505.044852330,14698.036628042,65584.873708147,-0.033692985,0.110702614,0.272882552,-0.016025530,0.004553419,0.012157271,0.054247591,0.383585167,0.030843201,0.010472497,0.001740173,0.000002540,0.000105563,0.000006981,7
-2170.948275862,5718.747126437,33923.318965517,-14134.434205311,-5539.043499802,6404.568503105,52535.761444709,-0.017926314,0.047221786,0.280117246,-0.006256484,-0.002451809,0.002834926,0.023254495,0.327339032,0.055525706,0.001869855,0.000289079,0.000000203,0.000066790,0.000000064,7
127.989130435,10281.779891304,36676.913043478,15453.981509924,43908.145557655,41281.484271621,54079.990548204,0.000945099,0.075922878,0.270830230,0.005948683,0.016901512,0.015890434,0.020816948,0.346753108,0.037992448,0.001220848,0.001791711,0.000001026,-0.000066637,0.000002443,7
-659.649350649,11746.233766234,31782.025974026,12199.572440547,29062.027491989,37480.883791533,19490.242536684,-0.004450325,0.079245969,0.214417446,0.004194622,0.009992498,0.012887183,0.006701398,0.293663415,0.018350550,0.000326682,0.000642203,0.000000028,-0.000059149,0.000000293,7
-2499.262295082,15606.819672131,44831.306791569,33419.852689369,50783.605827926,38031.155603332,-60811.883660854,-0.013707432,0.085597023,0.245881384,0.008870229,0.013478881,0.010094152,-0.016140566,0.331478407,0.026442651,0.002748337,0.000608546,-0.000000786,-0.000071199,0.000000044,7
-6225.986945170,12359.832898172,38557.608355091,-12764.263162200,-15393.674324592,13558.509990525,62871.483001452,-0.042443448,0.084258758,0.262852759,-0.004446301,-0.005362229,0.004722968,0.021900638,0.347111517,0.039101602,0.001674867,0.000305063,0.000000199,0.000056231,0.000000090,7
210.611374408,13422.552132701,33211.260663507,7885.051054558,-36263.185844882,-286.464657128,-7168.412973653,0.001182652,0.075372027,0.186492109,0.002155378,-0.009912537,-0.000078305,-0.001959485,0.261864136,0.012353267,0.000950665,0.000099855,-0.000000029,-0.000011097,-0.000000010,7
-1614.151624549,4330.389891697,24125.725631769,-18831.609899777,-14504.935500267,-3657.277483090,98949.079409350,-0.021037048,0.056437460,0.314427734,-0.014746468,-0.011358380,-0.002863904,0.077484054,0.370865195,0.068329211,0.015790742,0.004138278,0.000030576,0.001038349,-0.000013573,7
-8152.183266932,25877.992031873,44223.784860558,4973.666798939,-5092.181552674,-12079.298741290,-25929.522325041,-0.032349420,0.102688815,0.175488424,0.000880881,-0.000901871,-0.002139353,-0.004592353,0.278177239,0.009485723,0.000052666,0.000023024,-0.000000000,-0.000001131,0.000000001,7
-10616.903361345,23534.829831933,38864.932773109,8846.289968928,28910.307781937,-27745.124682226,-25889.953604973,-0.046858023,0.103871680,0.171531551,0.001789550,0.005848377,-0.005612667,-0.005237378,0.275403232,0.013360555,0.000648771,0.000011943,0.000000001,0.000000953,0.000000001,7
-5231.158878505,9028.940809969,29237.626168224,-9603.668267971,32996.238856378,12269.802408750,-55661.315573409,-0.050767742,0.087624740,0.283747500,-0.005202051,0.017873181,0.006646224,-0.030150248,0.371372240,0.048773592,0.002418023,0.001850986,0.000003341,0.000303227,-0.000002042,7
-3254.351648352,11615.956043956,38421.436813187,-29729.846274604,-63659.770196836,-2716.984905205,78884.603535200,-0.024561886,0.087670239,0.289981862,-0.011760863,-0.025183240,-0.001074815,0.031206049,0.377652102,0.043343138,0.009967251,0.001067601,-0.000001315,-0.000012829,-0.000003225,7
-33232.858461538,70012.455384615,72129.206153846,-147918.971673372,-20001.953524261,165929.286589349,95939.024549112,-0.078657653,0.165709954,0.170720015,-0.013732212,-0.001856902,0.015404218,0.008906599,0.336429968,0.024773206,0.002950282,0.000206816,0.000000160,0.000019766,-0.000000024,7
-4814.614243323,9243.359050445,32457.786350148,-40241.029603149,-51290.553839517,-872.881103118,117288.336324172,-0.042393736,0.081389808,0.285797941,-0.019301645,-0.024601559,-0.000418678,0.056257454,0.367187748,0.048971601,0.018418556,0.001991744,0.000004212,0.000308001,-0.000011304,7
-9487.368421053,9180.763157895,35756.093567251,-9814.606340413,-62036.110187750,4582.196675900,165019.000786568,-0.081113577,0.078492213,0.305701699,-0.004537406,-0.028680010,0.002118402,0.076290188,0.384193912,0.077941800,0.015854352,0.005853981,0.000054073,0.001627846,-0.000016019,7
4237.089887640,13883.011235955,32165.719101124,-38581.999368766,-7870.893826537,-28038.085595253,89850.602196692,0.033432410,0.109542760,0.253800965,-0.016134657,-0.003291539,-0.011725284,0.037574741,0.363343725,0.025281334,0.007395764,0.000685182,-0.000000432,-0.000009275,-0.000001481,7
484.488151659,14062.303317536,34181.613744076,1787.634195099,-51429.889220817,4892.513420633,78668.553581455,0.002720560,0.078964440,0.191940959,0.000488650,-0.014058354,0.001337368,0.021504039,0.270905399,0.012793300,0.002294857,0.000645502,0.000000713,0.000033318,-0.000000330,7
-3255.308788599,14674.175771971,32691.515439430,-10604.024255110,-63297.407219549,-390.541026060,51002.992332474,-0.018366567,0.082792219,0.184446688,-0.002915852,-0.017405267,-0.000107389,0.014024598,0.267238908,0.011682954,0.003233857,0.000430097,-0.000000144,-0.000004340,-0.000000486,7
1376.797872340,15000.563829787,37947.023404255,11500.491987324,-17096.820371209,-8067.908555908,69204.928764147,0.006232675,0.067906581,0.171783718,0.002401440,-0.003570020,-0.001684676,0.014450816,0.239690300,0.010945845,0.000133969,0.000311610,0.000000064,0.000024425,-0.000000001,7
-4184.048543689,5640.504854369,26250.485436893,-17596.933829767,-27808.244226600,1993.793382977,131694.092751437,-0.043820745,0.059074631,0.274928891,-0.010484333,-0.016568278,0.001187911,0.078463937,0.334003522,0.054274092,0.014671804,0.004857782,0.000039894,0.001129717,-0.000009505,7
